"category"	"name"	"url"	"description"	"star"	"stackOverflow"	"stackOverflowUrl"	"license"	"licenseUrl"	"site"	"userGuide"	"newStars"	"newWatchs"	"newForks"	"pageText"	"newStackOverflow"	"github"	"allText"	"isExist"
"CMS and content management"	"Apache Stanbol"	"http://stanbol.apache.org"	"Software components for semantic content management.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Software components for semantic content management.."	"true"
"CMS and content management"	"Apache JSPWiki"	"http://jspwiki.apache.org"	"A feature-rich and extensible WikiWiki engine built around the standard J2EE components (Java, servlets, JSP). icense:."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"A feature-rich and extensible WikiWiki engine built around the standard J2EE components (Java, servlets, JSP). icense:."	"true"
"4. Business"	"Apache Portals"	"http://portals.apache.org"	"The Apache Portals project provides various software products, including Apache Jetspeed-2, Apache Pluto, and Apache Portals Applications.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"The Apache Portals project provides various software products, including Apache Jetspeed-2, Apache Pluto, and Apache Portals Applications.."	"true"
"CMS and content management"	"Apache Roller"	"http://roller.apache.org/"	"Apache Roller is a full-featured, multi-user and group blog server suitable for blog sites large and small.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Apache Roller is a full-featured, multi-user and group blog server suitable for blog sites large and small.."	"true"
"CMS and content management"	"Apache Chemistry"	"http://chemistry.apache.org/"	"Apache Chemistry provides open source implementations of the Content Management Interoperability Services (CMIS) specification.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Apache Chemistry provides open source implementations of the Content Management Interoperability Services (CMIS) specification.."	"true"
"3. GUI"	"JavaFX"	"http://www.oracle.com/technetwork/java/javase/overview/javafx-overview-2158620.html"	"JavaFX is the next step in the evolution of Java as a rich client platform. It is designed to provide a lightweight, hardware-accelerated Java UI platform for enterprise business applications.."	"null"	"null"	"null"	"Oracle, proprietary"	"http://www.oracle.com/technetwork/java/javase/terms/license/index.html"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"JavaFX is the next step in the evolution of Java as a rich client platform. It is designed to provide a lightweight, hardware-accelerated Java UI platform for enterprise business applications.."	"true"
"3. GUI"	"Scene Builder"	"http://www.oracle.com/technetwork/java/javase/downloads/javafxscenebuilder-info-2157684.html"	"JavaFX Scene Builder is a visual layout tool that lets users quickly design JavaFX application user interfaces, without coding. Users can drag and drop UI components to a work area, modify their properties, apply style sheets, and the FXML code for the layout that they are creating is automatically generated in the background. The result is an FXML file that can then be combined with a Java project by binding the UI to the application’s logic.. but see Gluon Scene Builder."	"null"	"null"	"null"	"BSD"	"https://www.google.pl/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=0ahUKEwjE5vqD-Y3MAhVH2ywKHe5BBXgQFggkMAI&url=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FBSD_licenses&usg=AFQjCNEADwPS776rXl5O9ofavy4xaW2yYw&sig2=FypX35BAWf3icOci5pQd3w&bvm=bv.119408272,d.bGg"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"JavaFX Scene Builder is a visual layout tool that lets users quickly design JavaFX application user interfaces, without coding. Users can drag and drop UI components to a work area, modify their properties, apply style sheets, and the FXML code for the layout that they are creating is automatically generated in the background. The result is an FXML file that can then be combined with a Java project by binding the UI to the application’s logic.. but see Gluon Scene Builder."	"true"
"3. GUI"	"SWT"	"http://www.eclipse.org/swt/"	"SWT is an open source widget toolkit for Java designed to provide efficient, portable access to the user-interface facilities of the operating systems on which it is implemented.."	"null"	"null"	"null"	"Eclipse Public License v1.0"	"https://en.wikipedia.org/wiki/Eclipse_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"SWT is an open source widget toolkit for Java designed to provide efficient, portable access to the user-interface facilities of the operating systems on which it is implemented.."	"true"
"3. GUI"	"Lanterna"	"https://code.google.com/archive/p/lanterna"	"Lanterna is a Java library allowing you to write easy semi-graphical user interfaces in a text-only environment, very similar to the C library curses but with more functionality.."	"null"	"null"	"null"	"LGPL 2.1"	"https://en.wikipedia.org/wiki/GNU_Lesser_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Lanterna is a Java library allowing you to write easy semi-graphical user interfaces in a text-only environment, very similar to the C library curses but with more functionality.."	"true"
"3. GUI"	"Gephi"	"https://github.com/gephi/gephi/"	"Gephi is an award-winning open-source platform for visualizing and manipulating large graphs. It runs on Windows, Mac OS X and Linux. Localization is available in French, Spanish, Japanese, Russian, Brazilian Portuguese, Chinese and Czech. or."	"null"	"null"	"null"	"CDDL 1.0"	"http://opensource.org/licenses/CDDL-1.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/gephi/gephi/"	"Gephi is an award-winning open-source platform for visualizing and manipulating large graphs. It runs on Windows, Mac OS X and Linux. Localization is available in French, Spanish, Japanese, Russian, Brazilian Portuguese, Chinese and Czech. or."	"true"
"4. Business"	"Codecademy EventHub"	"https://github.com/Codecademy/EventHub"	"— An open source event analytics platform.."	"1043"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/Codecademy/EventHub"	"— An open source event analytics platform.."	"true"
"4. Business"	"Killbill"	"https://github.com/killbill/killbill"	"Open-Source Subscription Billing & Payment Platform.."	"902"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/killbill/killbill"	"Open-Source Subscription Billing & Payment Platform.."	"true"
"4. Business"	"Activiti"	"https://github.com/Activiti/Activiti"	"Activiti is a light-weight workflow and Business Process Management (BPM) Platform targeted at business people, developers and system admins. Its core is a super-fast and rock-solid BPMN 2 process engine for Java.."	"861"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/Activiti/Activiti"	"Activiti is a light-weight workflow and Business Process Management (BPM) Platform targeted at business people, developers and system admins. Its core is a super-fast and rock-solid BPMN 2 process engine for Java.."	"true"
"4. Business"	"Liferay Portal"	"https://github.com/liferay/liferay-portal"	"Liferay Portal is an open source enterprise web platform for building business solutions that deliver immediate results and long-term value. Liferay Portal started out as a personal development project in 2000 and was open sourced in 2001.."	"739"	"null"	"null"	"GNU Lesser 2.1"	"https://en.wikipedia.org/wiki/GNU_Lesser_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/liferay/liferay-portal"	"Liferay Portal is an open source enterprise web platform for building business solutions that deliver immediate results and long-term value. Liferay Portal started out as a personal development project in 2000 and was open sourced in 2001.."	"true"
"4. Business"	"Broadleaf Commerce"	"https://github.com/BroadleafCommerce/BroadleafCommerce"	"Broadleaf Commerce - Enterprise eCommerce framework based on Spring.."	"518"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/BroadleafCommerce/BroadleafCommerce"	"Broadleaf Commerce - Enterprise eCommerce framework based on Spring.."	"true"
"4. Business"	"Droolsjbpm Drools"	"https://github.com/droolsjbpm/drools"	"Drools Expert is the rule engine and Drools Fusion does complex event processing (CEP).."	"421"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/droolsjbpm/drools"	"Drools Expert is the rule engine and Drools Fusion does complex event processing (CEP).."	"true"
"4. Business"	"Spring Roo"	"https://github.com/spring-projects/spring-roo"	"— Spring Roo is a next-generation rapid application development tool for Java developers. It focuses on higher productivity, stock-standard Java APIs, high usability, avoiding engineering trade-offs and facilitating easy Roo removal.."	"399"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/spring-projects/spring-roo"	"— Spring Roo is a next-generation rapid application development tool for Java developers. It focuses on higher productivity, stock-standard Java APIs, high usability, avoiding engineering trade-offs and facilitating easy Roo removal.."	"true"
"4. Business"	"Apache OFBiz"	"http://ofbiz.apache.org"	"Apache OFBiz (The Apache Open For Business Project) is an open source enterprise automation software project.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Apache OFBiz (The Apache Open For Business Project) is an open source enterprise automation software project.."	"true"
"4. Business"	"Apache ODE"	"http://ode.apache.org"	"Apache ODE is a WS-BPEL implementation that supports web services orchestration using flexible process definitions.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Apache ODE is a WS-BPEL implementation that supports web services orchestration using flexible process definitions.."	"true"
"5. Game Development"	"libgdx"	"https://github.com/libgdx/libgdx"	"Desktop/Android/HTML5/iOS Java game development framework.."	"6579"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/libgdx/libgdx"	"Desktop/Android/HTML5/iOS Java game development framework.."	"true"
"5. Game Development"	"Disunity"	"https://github.com/ata4/disunity"	"An experimental toolset for Unity asset and asset bundle files.."	"828"	"null"	"null"	"unlicense.org"	"http://unlicense.org"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/ata4/disunity"	"An experimental toolset for Unity asset and asset bundle files.."	"true"
"5. Game Development"	"LibGDX/LWJGL"	"https://github.com/mattdesl/lwjgl-basics"	"LibGDX/LWJGL tutorials and examples. ?."	"656"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/mattdesl/lwjgl-basics"	"LibGDX/LWJGL tutorials and examples. ?."	"true"
"5. Game Development"	"jMonkeyEngine"	"https://github.com/jMonkeyEngine/jmonkeyengine"	"A complete 3D game development suite written purely in Java..."	"624"	"null"	"null"	"BSD 3"	"https://en.wikipedia.org/wiki/BSD_licenses#3-clause_license_.28.22Revised_BSD_License.22.2C_.22New_BSD_License.22.2C_or_.22Modified_BSD_License.22.29"	"https://jmonkeyengine.org/"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/jMonkeyEngine/jmonkeyengine"	"A complete 3D game development suite written purely in Java..."	"true"
"5. Game Development"	"Jetserver"	"https://github.com/menacher/java-game-server"	"Jetserver is a high speed nio socket based multiplayer java game server written using Netty and Mike Rettig's Jetlang.It is specifically tuned for network based multiplayer games and supports TCP and UDP network protocols.."	"484"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/menacher/java-game-server"	"Jetserver is a high speed nio socket based multiplayer java game server written using Netty and Mike Rettig's Jetlang.It is specifically tuned for network based multiplayer games and supports TCP and UDP network protocols.."	"true"
